reaction_id	category	confidence	ec	orig_status	residual_before	balanced_before	residual_after	balanced_after	patch	equation_before	equation_after	stoichiometry_before	stoichiometry_after
rxn24703	couple_agent:methyl	agent	null	MI:C:1/H:2	C:+1,H:+2	False		True	methyl (SAM/SAH) couple + water/proton	(1) Norajmaline <=> (1) Ajmaline	(1) Norajmaline + (1) S-Adenosyl-L-methionine <=> (1) Ajmaline + (1) S-Adenosyl-homocysteine + (1) H+	"-1:cpd08614:0:""Norajmaline"";1:cpd03951:0:""Ajmaline"""	"-1:cpd08614:0:""Norajmaline"";1:cpd03951:0:""Ajmaline"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"""
rxn26823	couple_agent:methyl	agent	null	MI:C:1/H:3|CI:1	C:+1,H:+3,charge:+1	False		True	methyl (SAM/SAH) couple + water/proton	(1) cotinine <=> (1) N-methylcotininium ion	(1) cotinine + (1) S-Adenosyl-L-methionine <=> (1) N-methylcotininium ion + (1) S-Adenosyl-homocysteine	"-1:cpd24385:0:""cotinine"";1:cpd24396:0:""N-methylcotininium ion"""	"-1:cpd24385:0:""cotinine"";1:cpd24396:0:""N-methylcotininium ion"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"""
rxn28426	couple_agent:methyl	agent	null	MI:C:1/H:3|CI:1	C:+1,H:+3,charge:+1	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,6,7,8-tetrahydroxy-2-methylanthraquinone <=> (1) 1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone	(1) 1,6,7,8-tetrahydroxy-2-methylanthraquinone + (1) S-Adenosyl-L-methionine <=> (1) 1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone + (1) S-Adenosyl-homocysteine	"-1:cpd25764:0:""1,6,7,8-tetrahydroxy-2-methylanthraquinone"";1:cpd25765:0:""1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone"""	"-1:cpd25764:0:""1,6,7,8-tetrahydroxy-2-methylanthraquinone"";1:cpd25765:0:""1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"""
rxn28427	couple_agent:methyl	agent	null	MI:C:-1/H:-2	C:-1,H:-2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone <=> (1) 1,3,8-trihydroxy-2-methoxyanthraquinone	(1) 1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+ <=> (1) 1,3,8-trihydroxy-2-methoxyanthraquinone + (1) S-Adenosyl-L-methionine	"-1:cpd25765:0:""1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone"";1:cpd25762:0:""1,3,8-trihydroxy-2-methoxyanthraquinone"""	"-1:cpd25765:0:""1,6,8-trihydroxy-7-methoxy-2-methylanthraquinone"";1:cpd25762:0:""1,3,8-trihydroxy-2-methoxyanthraquinone"";1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd00019:0:""S-Adenosyl-homocysteine"";-1:cpd00067:0:""H+"""
rxn28429	couple_agent:methyl	agent	null	MI:C:1/H:2	C:+1,H:+2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,3,5,8-tetrahydroxy-2-methoxyanthraquinone <=> (1) 1,5,7-trihydroxy-6,8-dimethoxyanthraquinone	(1) 1,3,5,8-tetrahydroxy-2-methoxyanthraquinone + (1) S-Adenosyl-L-methionine <=> (1) 1,5,7-trihydroxy-6,8-dimethoxyanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+	"-1:cpd25758:0:""1,3,5,8-tetrahydroxy-2-methoxyanthraquinone"";1:cpd25768:0:""1,5,7-trihydroxy-6,8-dimethoxyanthraquinone"""	"-1:cpd25758:0:""1,3,5,8-tetrahydroxy-2-methoxyanthraquinone"";1:cpd25768:0:""1,5,7-trihydroxy-6,8-dimethoxyanthraquinone"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"""
rxn28430	couple_agent:methyl	agent	null	MI:C:1/H:2	C:+1,H:+2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,5,7-trihydroxy-6,8-dimethoxyanthraquinone <=> (1) 1,7-dihydroxy-5,6,8-trimethoxyanthraquinone	(1) 1,5,7-trihydroxy-6,8-dimethoxyanthraquinone + (1) S-Adenosyl-L-methionine <=> (1) 1,7-dihydroxy-5,6,8-trimethoxyanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+	"-1:cpd25768:0:""1,5,7-trihydroxy-6,8-dimethoxyanthraquinone"";1:cpd25769:0:""1,7-dihydroxy-5,6,8-trimethoxyanthraquinone"""	"-1:cpd25768:0:""1,5,7-trihydroxy-6,8-dimethoxyanthraquinone"";1:cpd25769:0:""1,7-dihydroxy-5,6,8-trimethoxyanthraquinone"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"""
rxn28431	couple_agent:methyl	agent	null	MI:C:1/H:2	C:+1,H:+2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,7-dihydroxy-5,6,8-trimethoxyanthraquinone <=> (1) 5-hydroxy-1,2,3,4-tetramethoxyanthraquinone	(1) 1,7-dihydroxy-5,6,8-trimethoxyanthraquinone + (1) S-Adenosyl-L-methionine <=> (1) 5-hydroxy-1,2,3,4-tetramethoxyanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+	"-1:cpd25769:0:""1,7-dihydroxy-5,6,8-trimethoxyanthraquinone"";1:cpd25760:0:""5-hydroxy-1,2,3,4-tetramethoxyanthraquinone"""	"-1:cpd25769:0:""1,7-dihydroxy-5,6,8-trimethoxyanthraquinone"";1:cpd25760:0:""5-hydroxy-1,2,3,4-tetramethoxyanthraquinone"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"""
rxn28432	couple_agent:methyl	agent	null	MI:C:1/H:2	C:+1,H:+2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,6,7-trihydroxy-2-methylanthraquinone <=> (1) 1,7-dihydroxy-6-methoxy-2-methylanthraquinone	(1) 1,6,7-trihydroxy-2-methylanthraquinone + (1) S-Adenosyl-L-methionine <=> (1) 1,7-dihydroxy-6-methoxy-2-methylanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+	"-1:cpd25763:0:""1,6,7-trihydroxy-2-methylanthraquinone"";1:cpd25755:0:""1,7-dihydroxy-6-methoxy-2-methylanthraquinone"""	"-1:cpd25763:0:""1,6,7-trihydroxy-2-methylanthraquinone"";1:cpd25755:0:""1,7-dihydroxy-6-methoxy-2-methylanthraquinone"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"""
rxn28434	couple_agent:methyl	agent	null	MI:C:1/H:2	C:+1,H:+2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,7,8-trihydroxy-6-methoxy-2-methylanthraquinone <=> (1) 1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone	(1) 1,7,8-trihydroxy-6-methoxy-2-methylanthraquinone + (1) S-Adenosyl-L-methionine <=> (1) 1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+	"-1:cpd25766:0:""1,7,8-trihydroxy-6-methoxy-2-methylanthraquinone"";1:cpd25767:0:""1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone"""	"-1:cpd25766:0:""1,7,8-trihydroxy-6-methoxy-2-methylanthraquinone"";1:cpd25767:0:""1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"""
rxn28436	couple_agent:methyl	agent	null	MI:C:1/H:2	C:+1,H:+2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone <=> (1) 1,4-dihydroxy-6,7,8-trimethoxy-2-methylanthraquinone	(1) 1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone + (1) S-Adenosyl-L-methionine <=> (1) 1,4-dihydroxy-6,7,8-trimethoxy-2-methylanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+	"-1:cpd25752:0:""1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone"";1:cpd25770:0:""1,4-dihydroxy-6,7,8-trimethoxy-2-methylanthraquinone"""	"-1:cpd25752:0:""1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone"";1:cpd25770:0:""1,4-dihydroxy-6,7,8-trimethoxy-2-methylanthraquinone"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"";1:cpd00067:0:""H+"""
rxn28441	couple_agent:methyl	agent	null	MI:C:-1/H:-2	C:-1,H:-2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone <=> (1) 2,8-dihydroxy-1,3-dimethoxyanthraquinone	(1) 1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+ <=> (1) 2,8-dihydroxy-1,3-dimethoxyanthraquinone + (1) S-Adenosyl-L-methionine	"-1:cpd25767:0:""1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone"";1:cpd25754:0:""2,8-dihydroxy-1,3-dimethoxyanthraquinone"""	"-1:cpd25767:0:""1,7-dihydroxy-6,8-dimethoxy-2-methylanthraquinone"";1:cpd25754:0:""2,8-dihydroxy-1,3-dimethoxyanthraquinone"";1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd00019:0:""S-Adenosyl-homocysteine"";-1:cpd00067:0:""H+"""
rxn28444	couple_agent:methyl	agent	null	MI:C:-1/H:-2	C:-1,H:-2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone <=> (1) 2,5,8-trihydroxy-1,3-dimethoxyanthraquinone	(1) 1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone + (1) S-Adenosyl-homocysteine + (1) H+ <=> (1) 2,5,8-trihydroxy-1,3-dimethoxyanthraquinone + (1) S-Adenosyl-L-methionine	"-1:cpd25752:0:""1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone"";1:cpd25756:0:""2,5,8-trihydroxy-1,3-dimethoxyanthraquinone"""	"-1:cpd25752:0:""1,4,7-trihydroxy-6,8-dimethoxy-2methylanthraquinone"";1:cpd25756:0:""2,5,8-trihydroxy-1,3-dimethoxyanthraquinone"";1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd00019:0:""S-Adenosyl-homocysteine"";-1:cpd00067:0:""H+"""
rxn28839	couple_agent:methyl	agent	null	MI:C:-1/H:-2	C:-1,H:-2	False		True	methyl (SAM/SAH) couple + water/proton	(1) 14-Demethyllanosterol <=> (1) 4-methylzymosterol	(1) 14-Demethyllanosterol + (1) S-Adenosyl-homocysteine + (1) H+ <=> (1) 4-methylzymosterol + (1) S-Adenosyl-L-methionine	"-1:cpd03038:0:""14-Demethyllanosterol"";1:cpd03035:0:""4-methylzymosterol"""	"-1:cpd03038:0:""14-Demethyllanosterol"";1:cpd03035:0:""4-methylzymosterol"";1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd00019:0:""S-Adenosyl-homocysteine"";-1:cpd00067:0:""H+"""
rxn41898	couple_agent:methyl	agent	null	MI:C:1/H:3|CI:1	C:+1,H:+3,charge:+1	False		True	methyl (SAM/SAH) couple + water/proton	(1) Fusaric acid <=> (1) methyl fusarate	(1) Fusaric acid + (1) S-Adenosyl-L-methionine <=> (1) methyl fusarate + (1) S-Adenosyl-homocysteine	"-1:cpd07035:0:""Fusaric acid"";1:cpd32719:0:""methyl fusarate"""	"-1:cpd07035:0:""Fusaric acid"";1:cpd32719:0:""methyl fusarate"";-1:cpd00017:0:""S-Adenosyl-L-methionine"";1:cpd00019:0:""S-Adenosyl-homocysteine"""
rxn47533	couple_agent:methyl	agent	null	MI:C:-1/H:-2	C:-1,H:-2	False		True	methyl (SAM/SAH) couple + water/proton	(1) Laudanosine <=> (1) (S)-tetrahydropapaverine	(1) Laudanosine + (1) S-Adenosyl-homocysteine + (1) H+ <=> (1) (S)-tetrahydropapaverine + (1) S-Adenosyl-L-methionine	"-1:cpd06453:0:""Laudanosine"";1:cpd33344:0:""(S)-tetrahydropapaverine"""	"-1:cpd06453:0:""Laudanosine"";1:cpd33344:0:""(S)-tetrahydropapaverine"";1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd00019:0:""S-Adenosyl-homocysteine"";-1:cpd00067:0:""H+"""
rxn59459	couple_agent:methyl	agent	null	MI:C:-1/H:-3|CI:-10000002	C:-1,H:-3,charge:-1	False		True	methyl (SAM/SAH) couple + water/proton	(1) (2<i>Z</i>,4<i>E</i>)-4-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate <=> (1) Maleylacetate	(1) (2<i>Z</i>,4<i>E</i>)-4-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate + (1) S-Adenosyl-homocysteine <=> (1) Maleylacetate + (1) S-Adenosyl-L-methionine	"-1:cpd47725:0:""(2<i>Z</i>,4<i>E</i>)-4-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate"";1:cpd01498:0:""Maleylacetate"""	"-1:cpd47725:0:""(2<i>Z</i>,4<i>E</i>)-4-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate"";1:cpd01498:0:""Maleylacetate"";1:cpd00017:0:""S-Adenosyl-L-methionine"";-1:cpd00019:0:""S-Adenosyl-homocysteine"""
